"region","species_name","cuid","cu_name_pse","year","estimated_count","observed_count"
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1940,NA,11000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1941,NA,42500
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1942,NA,50000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1943,NA,50000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1944,NA,15000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1946,NA,1700
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1947,NA,11000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1948,NA,8250
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1949,NA,3900
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1950,NA,5000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1951,NA,7900
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1952,NA,15400
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1953,NA,18700
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1954,NA,11075
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1955,NA,9200
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1956,NA,18575
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1957,NA,15400
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1958,NA,15200
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1959,NA,11400
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1960,NA,7400
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1961,NA,11400
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1962,NA,11750
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1963,NA,7750
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1964,NA,7000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1965,NA,7750
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1966,NA,7750
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1967,NA,7000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1968,NA,7200
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1969,NA,3975
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1970,NA,7000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1971,NA,4300
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1972,NA,5200
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1973,NA,5200
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1974,NA,8500
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1975,NA,5000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1976,NA,9500
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1977,NA,5400
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1978,NA,6500
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1979,NA,4500
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1980,NA,4000
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1981,NA,500
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1982,NA,11500
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1983,NA,8450
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1984,NA,200
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1985,NA,150
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1986,NA,9400
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1987,NA,10
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1988,NA,650
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1989,NA,50
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1990,NA,250
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1991,NA,1900
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1992,NA,350
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1993,NA,671
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1994,NA,120
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1995,NA,2630
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1996,NA,4100
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1997,NA,5200
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1998,NA,26901
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",1999,NA,10880
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2000,NA,27109
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2001,NA,23781
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2002,NA,23659
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2003,NA,29447
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2004,NA,498
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2005,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2006,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2007,NA,592
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2008,NA,57
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2009,NA,314
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2010,NA,610
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2011,NA,287
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2012,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2013,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2014,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2015,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2016,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2017,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2018,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2019,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2020,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2021,NA,0
"East Vancouver Island & Mainland Inlets","Coho",916,"Homathko-Klinaklini Rivers",2022,NA,0
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1930,NA,0
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1932,NA,0
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1934,NA,53500
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1936,NA,5600
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1938,NA,1500
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1940,NA,4975
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1942,NA,17500
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1944,NA,7500
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1946,NA,400
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1948,NA,400
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1950,NA,200
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1951,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1952,NA,200
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1953,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1954,542619,195450
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1955,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1956,168176,61875
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1957,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1958,210153,196550
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1959,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1960,19976,18400
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1961,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1962,26425,23726
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1963,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1964,29276,26200
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1965,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1966,31553,29000
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1967,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1968,32609,29712
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1969,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1970,22827,20732
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1971,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1972,25275,21947
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1973,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1974,27607,23900
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1975,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1976,53782,45730
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1977,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1978,23241,19460
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1979,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1980,42375,36607
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1981,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1982,5548,4655
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1983,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1984,5083,4213
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1985,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1986,309964,217120
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1987,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1988,243993,212850
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1989,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1990,712972,614696
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1991,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1992,350081,306808
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1993,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1994,126008,114696
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1995,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1996,278650,247786
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1997,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1998,103876,92288
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",1999,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2000,206568,186191
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2001,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2002,203858,177778
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2003,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2004,57335,43193
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2005,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2006,50721,36014
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2007,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2008,137714,106422
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2009,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2010,652848,508463
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2011,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2012,546132,425572
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2013,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2014,2065535,1517656
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2015,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2016,97524,71697
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2017,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2018,152684,127091
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2019,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2020,NA,599715
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2021,NA,NA
"East Vancouver Island & Mainland Inlets","Pink (even)",917,"Georgia Strait (even)",2022,NA,886395
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1950,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1951,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1952,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1953,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1954,NA,14115
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1955,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1956,NA,33075
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1957,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1958,NA,57775
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1959,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1960,NA,32675
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1961,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1962,NA,116325
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1963,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1964,NA,56435
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1965,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1966,NA,322120
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1967,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1968,NA,225295
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1969,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1970,NA,109000
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1971,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1972,NA,408345
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1973,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1974,NA,94605
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1975,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1976,NA,112535
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1977,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1978,NA,55450
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1979,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1980,NA,44674
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1981,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1982,NA,20420
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1983,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1984,NA,1158
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1985,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1986,NA,2157
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1987,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1988,NA,80
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1989,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1990,NA,373
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1991,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1992,NA,38
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1993,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1994,NA,406
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1995,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1996,NA,343
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1997,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1998,NA,364
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",1999,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2000,NA,191
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2001,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2002,NA,129
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2003,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2004,NA,28
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2005,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2006,NA,6
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2007,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2008,NA,22
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2009,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2010,NA,104
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2011,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2012,NA,202
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2013,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2014,NA,97
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2015,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2016,NA,11
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2017,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2018,NA,1
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2019,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2020,NA,13
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2021,NA,NA
"West Vancouver Island","Pink (even)",918,"West Vancouver Island (even)",2022,NA,31
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1950,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1951,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1952,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1953,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1954,NA,125850
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1955,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1956,NA,39850
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1957,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1958,NA,15125
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1959,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1960,NA,2765
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1961,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1962,NA,7320
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1963,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1964,NA,32952
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1965,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1966,NA,65200
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1967,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1968,NA,95070
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1969,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1970,NA,91150
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1971,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1972,NA,57675
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1973,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1974,NA,5775
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1975,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1976,NA,23300
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1977,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1978,NA,46375
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1979,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1980,NA,65075
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1981,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1982,NA,5531
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1983,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1984,NA,4125
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1985,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1986,NA,36115
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1987,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1988,NA,6065
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1989,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1990,NA,11959
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1991,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1992,NA,4627
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1993,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1994,NA,125
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1995,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1996,NA,3426
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1997,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1998,NA,493
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",1999,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2000,NA,0
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2001,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2002,NA,31
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2003,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2004,NA,0
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2005,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2006,NA,1
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2007,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2008,NA,0
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2009,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2010,NA,1
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2011,NA,NA
"West Vancouver Island","Pink (even)",919,"Northwest Vancouver Island (even)",2012,NA,0
